sentiment,sentence,processed,vector
0,not happy! In london and its chucking it down! ,"['happi', 'london', 'chuck']",[0. 0. 0. ... 0. 0. 0.]
0,"Have to log out , I have a terrible headache....see you in a while ","['log', ',', 'terribl', 'headach', '...', '.', 'see']",[0. 0. 0. ... 0. 0. 0.]
0,today sucked. I'm gonna die without chris and callum!  wahhh!,"['today', 'suck', '.', ""i'm"", 'gonna', 'die', 'without', 'chri', 'callum', 'wahhh']",[0. 0. 0. ... 0. 0. 0.]
0,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.","['aww', 'nick', 'like', 'hair', 'longer', ',', 'cut', '?', 'break', '.', '.', 'heart', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Thanks for bursting my bubble ,"['thank', 'burst', 'bubbl']",[0. 0. 0. ... 0. 0. 0.]
0,Grrrrr....my mother found me on facebook.  Now I have to watch what I say.  Facebook is suddenly becoming WAY less cool  ,"['grrrrr', '...', '.', 'mother', 'found', 'facebook', '.', 'watch', 'say', '.', 'facebook', 'suddenli', 'becom', 'way', 'less', 'cool']",[0. 0. 0. ... 0. 0. 0.]
0,"@griffmiester no exchanging for me, my laptop hasn't arrived ","['exchang', ',', 'laptop', 'arriv']",[0. 0. 0. ... 0. 0. 0.]
0,@ZacBriley ouch harsh lol well then just reply to me on facebook? or dont even talk too me ,"['ouch', 'harsh', 'lol', 'well', 'repli', 'facebook', '?', 'dont', 'even', 'talk']",[0. 0. 0. ... 0. 0. 0.]
0,iphone charger died ,"['iphon', 'charger', 'die']",[0. 0. 0. ... 0. 0. 0.]
0,@hellivina I miss 'em too. ,"['miss', ""'"", 'em', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Guantanamo is still open, I thought Obama promised to close it ","['guantanamo', 'still', 'open', ',', 'thought', 'obama', 'promis', 'close']",[0. 0. 0. ... 0. 0. 0.]
0,I can't believe the cavs lost ,"[""can't"", 'believ', 'cav', 'lost']",[0. 0. 0. ... 0. 0. 0.]
0,"The PSP lineup for '09 is looking pretty solid, i might have to pick one up... But the Go is too far away ","['psp', 'lineup', ""'"", '09', 'look', 'pretti', 'solid', ',', 'might', 'pick', 'one', '...', 'go', 'far', 'away']",[0. 0. 1. ... 0. 0. 0.]
0,"@NoelBajandas  Mira, I can't come to class...  I have a fever...   gonna stay in bed....  ....  Next week?","['mira', ',', ""can't"", 'come', 'class', '...', 'fever', '...', 'gonna', 'stay', 'bed', '...', '.', '...', '.', 'next', 'week', '?']",[0. 0. 0. ... 0. 0. 0.]
0,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot ,"['mind', 'bodi', 'sever', 'protest', 'quot', ';', 'get', 'quot', ';', 'thing', '.', 'nightmar', 'boot']",[0. 0. 0. ... 0. 0. 0.]
1,@Oprah Phylicia Rashad is my idol...I dream of meeting her.  I love you too Oprah... ,"['phylicia', 'rashad', 'idol', '...', 'dream', 'meet', '.', 'love', 'oprah', '...']",[0. 0. 0. ... 0. 0. 0.]
1,I'm so Taylor Swift and Katy Perry. Love them. ,"[""i'm"", 'taylor', 'swift', 'kati', 'perri', '.', 'love', '.']",[0. 0. 0. ... 0. 0. 0.]
1,Off to London today to film with the gorgeous Davina McCall ,"['london', 'today', 'film', 'gorgeou', 'davina', 'mccall']",[0. 0. 0. ... 0. 0. 0.]
1,@jcutaia day 3 of mcdonalds breakfast &amp; gum  oh and some beer and weed...how healthy am i?!,"['day', 'mcdonald', 'breakfast', 'amp', ';', 'gum', 'oh', 'beer', 'weed', '...', 'healthi', '?']",[0. 0. 0. ... 0. 0. 0.]
1,@rachhiiee_ jenny knows i love er. ,"['jenni', 'know', 'love', 'er', '.']",[0. 0. 0. ... 0. 0. 0.]
1,back in seattle. woot woot. Drinkin in Bellevue. I see seattle has warm weather now. Thanks for keeping the heat on while we were gone. ,"['back', 'seattl', '.', 'woot', 'woot', '.', 'drinkin', 'bellevu', '.', 'see', 'seattl', 'warm', 'weather', '.', 'thank', 'keep', 'heat', 'gone', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"lazy river, hot tub and fire were so relaxing. Magic are kicking the Cavs' butt! It's going to be a fantastic night ","['lazi', 'river', ',', 'hot', 'tub', 'fire', 'relax', '.', 'magic', 'kick', 'cav', ""'"", 'butt', 'go', 'fantast', 'night']",[0. 0. 0. ... 0. 0. 0.]
1,i look forward to seeing mr. mcdonalds on monday ,"['look', 'forward', 'see', 'mr', '.', 'mcdonald', 'monday']",[0. 0. 0. ... 0. 0. 0.]
1,@brisvegasbetty thank you I'm glad you liked it ,"['thank', ""i'm"", 'glad', 'like']",[0. 0. 0. ... 0. 0. 0.]
1,You belong with me - Taylor Swift ,"['belong', 'taylor', 'swift']",[0. 0. 0. ... 0. 0. 0.]
1,w00t w00t! momz talks of possible goin' back to texas de brazil 4 another multi-celebration some time soon ,"['w00t', 'w00t', 'momz', 'talk', 'possibl', 'goin', ""'"", 'back', 'texa', 'de', 'brazil', 'anoth', 'multi-celebr', 'time', 'soon']",[0. 0. 0. ... 0. 0. 0.]
1,As I lay me down to sleep I pray the Lord our souls he keeps! And that Lebron comes to the ny Knicks!!!  let's WAKE UP!! (via @iamdiddy),"['lay', 'sleep', 'pray', 'lord', 'soul', 'keep', 'lebron', 'come', 'ny', 'knick', ""let'"", 'wake', '(', 'via', ')']",[0. 0. 0. ... 0. 0. 0.]
1,@taylorswift13 It's National Listen To Taylor Swift Day ,"['nation', 'listen', 'taylor', 'swift', 'day']",[0. 0. 0. ... 0. 0. 0.]
1,"@Oprah ...now I am curious to watch it.  And will, tomorrow Sunday if I can. Thanks!   ","['...', 'curiou', 'watch', '.', ',', 'tomorrow', 'sunday', '.', 'thank']",[0. 0. 0. ... 0. 0. 0.]
1,Whirlpool Galaxy Deep Field  : http://apod.nasa.gov/apod/ap090526.html  what an amazing universe ,"['whirlpool', 'galaxi', 'deep', 'field', ':', 'amaz', 'univers']",[0. 0. 0. ... 0. 0. 0.]
1,@kmacable...you're sweet...yea I'm ok! ,"['...', 'sweet', '...', 'yea', ""i'm"", 'ok']",[0. 0. 0. ... 0. 0. 0.]
1,"@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!","['hi', 'jon', 'great', 'hear', 'see', 'cruis', ',', 'cannot', 'wait', 'hope', 'well', 'knight', 'bu', 'love']",[0. 0. 0. ... 0. 0. 0.]
1,watching the taylor swift special on dateline NBC ,"['watch', 'taylor', 'swift', 'special', 'datelin', 'nbc']",[0. 0. 0. ... 0. 0. 0.]
1,Listening to Ana Free =D love you Ana.  From brazil,"['listen', 'ana', 'free', 'love', 'ana', '.', 'brazil']",[0. 0. 0. ... 0. 0. 0.]
1,@BrandiPowers You too  follow a fellow @Lakers fan beautiful ,"['follow', 'fellow', 'fan', 'beauti']",[0. 0. 0. ... 0. 0. 0.]
1,Had my first Iced Carmel Macchiato from Starbucks this year today!! Then got to enjoy the sun and have class outside in the garden! ,"['first', 'ice', 'carmel', 'macchiato', 'starbuck', 'year', 'today', 'got', 'enjoy', 'sun', 'class', 'outsid', 'garden']",[0. 0. 0. ... 0. 0. 0.]
1,@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.,"['thank', '...', '.', 'seem', 'right', 'moment', '.', 'love', 'show', '.', 'song', 'bring', 'joy', '.']",[0. 0. 0. ... 0. 0. 0.]
1,@mileycyrus i voted for you! i hope u win!!!! and Taylor Swift too!!! ,"['vote', 'hope', 'u', 'win', 'taylor', 'swift']",[0. 0. 0. ... 0. 0. 0.]
1,"Taylor Swift's songs just officially completed my music life. (: Well, not really. I just really love all of her songs. ","['taylor', ""swift'"", 'song', 'offici', 'complet', 'music', 'life', '.', '(', ':', 'well', ',', 'realli', '.', 'realli', 'love', 'song', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"@socalgurl83 LOL nice, thanks for translating ","['lol', 'nice', ',', 'thank', 'translat']",[0. 0. 0. ... 0. 0. 0.]
1,@nikhilnarayanan saw the tvc yesterday.. worked for me ,"['saw', 'tvc', 'yesterday', '.', '.', 'work']",[0. 0. 0. ... 0. 0. 0.]
1,You belong with me by Taylor Swift. How come I don't know about this awesome song?  Slacking off now.,"['belong', 'taylor', 'swift', '.', 'come', 'know', 'awesom', 'song', '?', 'slack', '.']",[0. 0. 0. ... 0. 0. 0.]
1,England lost to the Netherlands in the cricket!!! hahahahahahahaha that's pure gold ,"['england', 'lost', 'netherland', 'cricket', 'hahahahahahahaha', ""that'"", 'pure', 'gold']",[0. 0. 0. ... 0. 0. 0.]
1,"aww, I love the dutch.  i'm probably going today to protest Mcdonalds or KFC for @peta2 ","['aww', ',', 'love', 'dutch', '.', ""i'm"", 'probabl', 'go', 'today', 'protest', 'mcdonald', 'kfc']",[0. 0. 0. ... 0. 0. 0.]
1,i love my grandma ,"['love', 'grandma']",[0. 0. 0. ... 0. 0. 0.]
1,"Listened to Joanna Wang singing Lets Start from Here on YouTube. Beautiful song, beautiful voice! ","['listen', 'joanna', 'wang', 'sing', 'let', 'start', 'youtub', '.', 'beauti', 'song', ',', 'beauti', 'voic']",[0. 0. 0. ... 0. 0. 0.]
1,@rhonda_brown thanks for the tip on Sam's Club! ,"['thank', 'tip', ""sam'"", 'club']",[0. 0. 0. ... 0. 0. 0.]
1,@NYFab Happy graduations!  Say hi to Obama for us!!  (he's a bowler),"['happi', 'graduat', 'say', 'hi', 'obama', 'us', '(', ""he'"", 'bowler', ')']",[0. 0. 0. ... 0. 0. 0.]
1,"On the way to vegas looking all fierce &amp; bronzed out  in Bakersfield, CA http://loopt.us/Y6_lCA.t","['way', 'vega', 'look', 'fierc', 'amp', ';', 'bronz', 'bakersfield', ',', 'ca']",[0. 0. 0. ... 0. 0. 0.]
1,England winning by 2 goals to nil right now ,"['england', 'win', 'goal', 'nil', 'right']",[0. 0. 0. ... 0. 0. 0.]
1,I want to meet Kevin Jonas in person. and Coco Martin. and Taylor Swift. ,"['want', 'meet', 'kevin', 'jona', 'person', '.', 'coco', 'martin', '.', 'taylor', 'swift', '.']",[0. 0. 0. ... 0. 0. 0.]
1,@TDLQ Well it was just so so close the whole time! But at least they pulled it out! WOOT LAKERS! ,"['well', 'close', 'whole', 'time', 'least', 'pull', 'woot', 'laker']",[0. 0. 0. ... 0. 0. 0.]
1,Good night and good day twitters! ,"['good', 'night', 'good', 'day', 'twitter']",[0. 0. 0. ... 0. 0. 0.]
1,"This is awesome, England! Keep it up! ","['awesom', ',', 'england', 'keep']",[0. 0. 0. ... 0. 0. 0.]
1,Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile ,"['great', 'stuff', 'wk', ':', 'bike', 'ride', 'wild', 'sun', '.', ';', ""obama'"", 'speech', 'cairo', ';', 'last', 'episod', 'lost', ';', 'laker', 'st', 'win', ';', ""wife'"", 'smile']",[0. 0. 0. ... 0. 0. 0.]
1,With brian liz sam ryan john and cooper going to starbucks ,"['brian', 'liz', 'sam', 'ryan', 'john', 'cooper', 'go', 'starbuck']",[0. 0. 0. ... 0. 0. 0.]
1,@Oprah I can't WAIT to see that movie! ,"[""can't"", 'wait', 'see', 'movi']",[0. 0. 0. ... 0. 0. 0.]
1,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! ","['hah', ',', 'yea', ',', 'suppos', 'love', 'custom', 'servic']",[0. 0. 0. ... 0. 0. 0.]
1,@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!,"['haha', 'wish', 'coudl', 'meet', '.', '.', 'stop', 'seattl', 'time', 'home', 'starbuk', 'love', 'david']",[0. 0. 0. ... 0. 0. 0.]
1,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! ,"['ok', 'bed', 'time', '.', 'wish', 'exam', 'thursday', 'otherwis', 'would', 'go', 'around', 'harass', 'peopl', 'vote', 'lol', '.', 'night', 'guy']",[0. 0. 0. ... 0. 0. 0.]
1,in watched hollywood.tv videos on youtube  i love the way alison says &quot;miley cyyyyrus&quot; that's so funny ,"['watch', 'hollywood', '.', 'tv', 'video', 'youtub', 'love', 'way', 'alison', 'say', 'quot', ';', 'miley', 'cyyyyru', 'quot', ';', ""that'"", 'funni']",[0. 0. 0. ... 0. 0. 0.]
1,can't wait for vegas ,"[""can't"", 'wait', 'vega']",[0. 0. 0. ... 0. 0. 0.]
1,"LOL LOL if you're looking for good laugh, check out the homie @astronautKI facebook page ","['lol', 'lol', 'look', 'good', 'laugh', ',', 'check', 'homi', 'facebook', 'page']",[0. 0. 0. ... 0. 0. 0.]
1,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!,"['anoth', 'good', 'day', 'nitey', 'nite', 'everyon', 'first', 'day', 'school', 'tomorrow', 'ahh', ""i'm"", 'kinda', 'nervou', 'yet', 'excit', '...', 'til', 'tomorrow']",[0. 0. 0. ... 0. 0. 0.]
1,@MichaelNi Trader Joe's is one of my favorite things about Seattle. ,"['trader', ""joe'"", 'one', 'favorit', 'thing', 'seattl', '.']",[0. 0. 0. ... 0. 0. 0.]
1,hung out by Notre Dame today hoping  for a glimpse of Obama...and I got it!   the energy was amazing!,"['hung', 'notr', 'dame', 'today', 'hope', 'glimps', 'obama', '...', 'got', 'energi', 'amaz']",[0. 0. 0. ... 0. 0. 0.]
1,@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe,"['much', 'fun', 'tonight', ""i'm"", 'total', 'steal', 'pictur', 'upload', '.', 'heheh']",[0. 0. 0. ... 0. 0. 0.]
1,watching what happens in vegas and lovin it ,"['watch', 'happen', 'vega', 'lovin']",[0. 0. 0. ... 0. 0. 0.]
1,"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you ","['hey', 'x', ']', 'want', 'say', 'awesom', ',', 'angilena', 'howev', 'spell', 'noth']",[0. 0. 0. ... 0. 0. 0.]
0,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,"['amazon', 's3', 'plugin', 'work', 'websit', '.', 'need', 'php', '.', 'host', 'provid', 'php', '.', 'sad', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"@billyraycyrus  heey, brazil loves you and miley ","['heey', ',', 'brazil', 'love', 'miley']",[0. 0. 0. ... 0. 0. 0.]
1,Youtube comedy people are just amazing. ,"['youtub', 'comedi', 'peopl', 'amaz', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"@daNanner Yeah, just finished #castle.  Was pretty good. ","['yeah', ',', 'finish', '.', 'pretti', 'good', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"@ivegotnerve Yes, I am in love with someone who lives in England. But I was able to see him last May, 3rd ","['ye', ',', 'love', 'someon', 'live', 'england', '.', 'abl', 'see', 'last', 'may', ',', 'rd']",[0. 0. 0. ... 0. 0. 0.]
1,Celebrating Phil being one year cancer free! ,"['celebr', 'phil', 'one', 'year', 'cancer', 'free']",[0. 0. 0. ... 0. 0. 0.]
1,IN LONDON Camp site with my Iphone  heheheheeh in a good mood ,"['london', 'camp', 'site', 'iphon', 'heheheheeh', 'good', 'mood']",[0. 0. 0. ... 0. 0. 0.]
0,Eww going to mcdonalds! im freakin sick of fast food. im going to barf.. ,"['eww', 'go', 'mcdonald', 'im', 'freakin', 'sick', 'fast', 'food', '.', 'im', 'go', 'barf', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"starbucks to the desk, this is the life ","['starbuck', 'desk', ',', 'life']",[0. 0. 0. ... 0. 0. 0.]
1,@eliizabetty maybe we will meet there. i want to go and study in london/england too ,"['mayb', 'meet', '.', 'want', 'go', 'studi', 'london', 'england']",[0. 0. 0. ... 0. 0. 0.]
1,"@DebbieFletcher I saw them on Oprah the other day, they are really good! ","['saw', 'oprah', 'day', ',', 'realli', 'good']",[0. 0. 0. ... 0. 0. 0.]
1,"I have a BIG pool tournament today. If we win, we go to Vegas. Everybody send good vibes my way, please! ","['big', 'pool', 'tournament', 'today', '.', 'win', ',', 'go', 'vega', '.', 'everybodi', 'send', 'good', 'vibe', 'way', ',', 'pleas']",[0. 0. 0. ... 0. 0. 0.]
1,Is in starbucks with her mummy ,"['starbuck', 'mummi']",[0. 0. 0. ... 0. 0. 0.]
0,still trying for that iphone from #squarespace... forgot about it over the weekend ,"['still', 'tri', 'iphon', '...', 'forgot', 'weekend']",[0. 0. 0. ... 0. 0. 0.]
0,@ImCirocObama late on Mirror?????? when did u tweet that.. and def not!!!! I am gettin tired tho... ,"['late', 'mirror', '?', '?', '?', '?', '?', '?', 'u', 'tweet', '.', '.', 'def', 'gettin', 'tire', 'tho', '...']",[0. 0. 0. ... 0. 0. 0.]
1,got a great first verse and chorus goin' i love this song ,"['got', 'great', 'first', 'vers', 'choru', 'goin', ""'"", 'love', 'song']",[0. 0. 0. ... 0. 0. 0.]
0,"@praxxis To each their own though - I'll stick to PC/XBox360 gaming, Wii makes me sad these days ","['though', ""i'll"", 'stick', 'pc', 'xbox360', 'game', ',', 'wii', 'make', 'sad', 'day']",[0. 0. 0. ... 0. 0. 0.]
0,Still on youtube and board ,"['still', 'youtub', 'board']",[0. 0. 0. ... 0. 0. 0.]
0,@nicolerichie yes! we had the VHS. i cried when the old man died ,"['ye', 'vh', '.', 'cri', 'old', 'man', 'die']",[0. 0. 0. ... 0. 0. 0.]
1,@warp I love that Aussie cattle dog story ,"['love', 'aussi', 'cattl', 'dog', 'stori']",[0. 0. 0. ... 0. 0. 0.]
0,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,"['lost', 'free', 'copi', 'radioact', ""can't"", 'put', 'ipod', 'grr', ""can't"", 'go', 'buy', ""'"", 'nother', 'coz', 'came', 'paper']",[0. 0. 0. ... 0. 0. 0.]
1,"@mileycyrus Miley takes a tranquilizer for sleep which is very good, I take the time      #mileybrazil","['miley', 'take', 'tranquil', 'sleep', 'good', ',', 'take', 'time']",[0. 0. 0. ... 0. 0. 0.]
1,@oprah welcome to twitter! ,"['welcom', 'twitter']",[0. 0. 0. ... 0. 0. 0.]
1,Does anyone else really really LOVE the Lakers? ,"['anyon', 'els', 'realli', 'realli', 'love', 'laker', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money ","['hey', ',', 'actual', 'one', 'bracket', 'pool', 'bad', 'one', 'money']",[0. 0. 0. ... 0. 0. 0.]
0,@tommcfly Why we didnt have meet and greet in Brazil? The videos in argentina are making me so sad  It isnt fair..,"['didnt', 'meet', 'greet', 'brazil', '?', 'video', 'argentina', 'make', 'sad', 'isnt', 'fair', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"got disconnected of xbox live 1 vs 100 after having more than 30,000  at start  ","['got', 'disconnect', 'xbox', 'live', 'vs', 'start']",[0. 0. 0. ... 0. 0. 0.]
1,"@TunerKid Hey, hey, hey, hey!  I'm ur 28th follower. @oprah sent me. ;)","['hey', ',', 'hey', ',', 'hey', ',', 'hey', ""i'm"", 'ur', 'th', 'follow', '.', 'sent', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache ","['pray', 'pleas', ',', 'ex', 'threaten', 'start', 'sh', 'babi', 'st', 'birthday', 'parti', '.', 'jerk', '.', 'still', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,"brazil is sad, because air france 447 ","['brazil', 'sad', ',', 'air', 'franc']",[0. 0. 0. ... 0. 0. 0.]
0,still hav d headache though ,"['still', 'hav', 'headach', 'though']",[0. 0. 0. ... 0. 0. 0.]
0,@dweeman why aren't you a happy camper? ,"['happi', 'camper', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"@syamira723  i really wanna watch that, but my dad is watching oprah! ","['realli', 'wanna', 'watch', ',', 'dad', 'watch', 'oprah']",[0. 0. 0. ... 0. 0. 0.]
0,Lol! watched csi today! it was the one with taylor swift!! but she died.. sad ,"['lol', 'watch', 'csi', 'today', 'one', 'taylor', 'swift', 'die', '.', '.', 'sad']",[0. 0. 0. ... 0. 0. 0.]
1,"i cant get over Taylor swift songs, repeated day and long. She's so awesome! ","['cant', 'get', 'taylor', 'swift', 'song', ',', 'repeat', 'day', 'long', '.', 'awesom']",[0. 0. 0. ... 0. 0. 0.]
1,This latest episode of NewNowNext is like full of awesome! ,"['latest', 'episod', 'newnownext', 'like', 'full', 'awesom']",[0. 0. 0. ... 0. 0. 0.]
0,@imraw88 Lebron is just the next Dominique Wilkins with the rate his teams are performing in the playoffs....or worse next Ewing...sad ,"['lebron', 'next', 'dominiqu', 'wilkin', 'rate', 'team', 'perform', 'playoff', '...', '.', 'wors', 'next', 'ewe', '...', 'sad']",[0. 0. 0. ... 0. 0. 0.]
1,@malave585  And you said we were through back during the Celtics! haha.    Hopefully you guys will get LeBron. Bring some excitement to NY,"['said', 'back', 'celtic', 'haha', '.', 'hope', 'guy', 'get', 'lebron', '.', 'bring', 'excit', 'ny']",[0. 0. 0. ... 0. 0. 0.]
0,"When i get too hott i get a headache, being allergic to heat sucks. No tanning for amanda anymore ","['get', 'hott', 'get', 'headach', ',', 'allerg', 'heat', 'suck', '.', 'tan', 'amanda', 'anymor']",[0. 0. 0. ... 0. 0. 0.]
1,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero ,"['monster', 'vs', 'alien', 'fantast', '...', 'ginormica', 'new', 'favourit', 'superhero']",[0. 0. 0. ... 0. 0. 0.]
1,Karaok� @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO ,"['karaok', 'figa', 'monday', 'feel', 'like', 'gossip', 'girl', 'episod', 'lot', 'fun', '.', 'xoxo']",[0. 0. 0. ... 0. 0. 0.]
1,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! ,"['nice', 'pic', 'last', 'year', 'festiv', '.', 'plan', 'meet', 'next', 'year']",[0. 0. 0. ... 0. 0. 0.]
