sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
1|I had a salad with the wings, and some ice cream for dessert and left feeling quite satisfied.|0.8333333333333334|0.8666666666666667|0.9666666666666668|The user expresses satisfaction with their meal, mentioning enjoying a salad, wings, and ice cream for dessert, indicating an overall positive sentiment and a pleasant dining experience.|['salad', 'wing', ',', 'ice', 'cream', 'dessert', 'left', 'feel', 'quit', 'satisfi', '.']|[0.         0.         0.         ... 0.83333333 0.86666667 0.96666667]|0.9984325766563416|3.0
0|I'm not really sure how Joey's was voted best hot dog in the Valley by readers of Phoenix Magazine.|-0.0666666666666666|0.7666666666666666|0.85|The overall sentiment of the explanations is slightly positive, with some confusion about Joey's being voted the best hot dog.|"[""i'm"", 'realli', 'sure', ""joey'"", 'vote', 'best', 'hot', 'dog', 'valley', 'reader', 'phoenix', 'magazin', '.']"|"[ 0.          0.          0.         ... -0.06666667  0.76666667
  0.85      ]"|0.00615319050848484|4.0
1|The best place to go for a tasty bowl of Pho!|0.9666666666666668|0.9|0.8333333333333334|"The overall sentiment is extremely positive, as the reviewers express enthusiasm and use strong positive descriptors like ""best"" and ""tasty"" to describe the place and the experience of eating Pho."|['best', 'place', 'go', 'tasti', 'bowl', 'pho']|[0.         0.         0.         ... 0.96666667 0.9        0.83333333]|0.9757320880889893|0.0
0|The live music on Fridays totally blows.|-0.8333333333333334|0.8666666666666667|0.8833333333333333|The majority of the explanations express a strong negative sentiment towards the live music on Fridays, emphasizing disappointment, dissatisfaction, and clear user dissatisfaction.|['live', 'music', 'friday', 'total', 'blow', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.88333333]"|0.004237007815390825|1.0
0|I've never been more insulted or felt disrespected.|-0.8000000000000002|0.9|0.9166666666666666|The overall sentiment of the user is highly negative, as they express feeling insulted and disrespected intensely.|"[""i'v"", 'never', 'insult', 'felt', 'disrespect', '.']"|"[ 0.          0.          0.         ... -0.8         0.9
  0.91666667]"|0.0042469799518585205|0.0
1|Very friendly staff.|0.9333333333333332|0.9|0.8000000000000002|"The consensus among the explanations is that the prompt ""Very friendly staff"" is rated positively because it uses positive words like ""friendly"" and ""very"" to express a positive sentiment and emphasize the positivity of the staff."|['friendli', 'staff', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.8       ]|0.9894232153892517|4.0
1|It is worth the drive.|0.9|0.9|0.9333333333333332|"The phrase ""worth the drive"" is a clear positive sentiment indicator, suggesting that the experience or destination is highly valued and justifies the effort of traveling to it."|['worth', 'drive', '.']|[0.         0.         0.         ... 0.9        0.9        0.93333333]|0.9979493021965027|3.0
1|I had heard good things about this place, but it exceeding every hope I could have dreamed of.|1.0|0.8833333333333333|0.9666666666666668|The statement reflects an overwhelmingly positive sentiment, as the user had high expectations but the place far exceeded them, resulting in great satisfaction and excitement.|['heard', 'good', 'thing', 'place', ',', 'exceed', 'everi', 'hope', 'could', 'dream', '.']|[0.         0.         0.         ... 1.         0.88333333 0.96666667]|0.9988186955451965|3.0
1|Food was great and so was the serivce!|1.0|0.9666666666666668|1.0|The overall sentiment expressed in the explanations is highly positive, emphasizing the great food and service experience.|['food', 'great', 'serivc']|[0.         0.         0.         ... 1.         0.96666667 1.        ]|0.9986359477043152|0.0
0|The warm beer didn't help.|-0.3333333333333333|0.8000000000000002|0.9|"The overall sentiment is slightly negative as indicated by the phrase ""didn't help"" and the mention of warm beer, which suggests dissatisfaction or disappointment."|['warm', 'beer', 'help', '.']|"[ 0.          0.          0.         ... -0.33333333  0.8
  0.9       ]"|0.009409718215465546|1.0
1|Great brunch spot.|0.9333333333333332|0.8666666666666667|0.9666666666666668|"The phrase ""Great brunch spot"" indicates a highly positive sentiment due to the use of the adjective ""great,"" implying a positive experience and satisfaction with the dining spot."|['great', 'brunch', 'spot', '.']|[0.         0.         0.         ... 0.93333333 0.86666667 0.96666667]|0.9988768696784973|0.0
1|Service is friendly and inviting.|0.9666666666666668|0.8666666666666667|0.9666666666666668|The customer feedback consistently highlights the friendly and inviting nature of the service, indicating a positive sentiment overall.|['servic', 'friendli', 'invit', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.96666667]|0.9988768696784973|0.0
1|Very good lunch spot.|0.9|0.9|0.8333333333333334|The overall consensus from the explanations is that the statement suggests a highly positive sentiment towards the lunch spot, indicating a satisfying and pleasant dining experience.|['good', 'lunch', 'spot', '.']|[0.         0.         0.         ... 0.9        0.9        0.83333333]|0.9857587814331055|3.0
0|I've lived here since 1979 and this was the first (and last) time I've stepped foot into this place.|-0.8166666666666668|0.8833333333333333|0.9|The user expresses strong dissatisfaction with their first and last visit to the place, despite having lived in the area for a long time, indicating a negative and disappointing experience.|"[""i'v"", 'live', 'sinc', 'first', '(', 'last', ')', 'time', ""i'v"", 'step', 'foot', 'place', '.']"|"[ 0.          0.          0.         ... -0.81666667  0.88333333
  0.9       ]"|0.002784705488011241|2.0
0|The WORST EXPERIENCE EVER.|-0.9666666666666668|0.9333333333333332|0.8666666666666667|"The text clearly expresses a highly negative sentiment, using strong negative language and emphasizing the extremity of the experience through the phrase ""WORST EXPERIENCE EVER"" in all caps."|['worst', 'experi', 'ever', '.']|"[ 0.          0.          0.         ... -0.96666667  0.93333333
  0.86666667]"|0.01140492781996727|0.0
0|Must have been an off night at this place.|-0.3|0.8333333333333334|0.7666666666666666|The overall sentiment of the explanations leans towards negativity, but with varying degrees. The user's disappointment with their experience on a particular night seems to be a common theme.|['must', 'night', 'place', '.']|"[ 0.          0.          0.         ... -0.3         0.83333333
  0.76666667]"|0.0035086513962596655|0.0
1|The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.|0.8333333333333334|0.8666666666666667|0.8000000000000002|"The explanations show that the sentiment score is positive because the user describes the sides as ""delish"" and ""beateous"", provides specific details about the deliciousness of the dish, and mentions appetizing ingredients like mixed mushrooms and yukon gold puree, all indicating a positive sentiment towards the sides."|['side', 'delish', 'mix', 'mushroom', ',', 'yukon', 'gold', 'pure', ',', 'white', 'corn', 'beateou', '.']|[0.         0.         0.         ... 0.83333333 0.86666667 0.8       ]|0.9993135929107666|1.0
0|If that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.|0.2666666666666666|0.8000000000000002|0.7333333333333333|The sentiment in the text is slightly positive, with some mentions of a bug in the kitchen slightly affecting the overall positivity, resulting in a slightly uncertain but relatively positive sentiment.|['bug', 'never', 'show', 'would', 'given', 'sure', ',', 'side', 'wall', 'bug', 'climb', 'kitchen', '.']|[0.         0.         0.         ... 0.26666667 0.8        0.73333333]|0.05815935134887695|0.0
0|For about 10 minutes, we we're waiting for her salad when we realized that it wasn't coming any time soon.|-0.4000000000000001|0.8333333333333334|0.5666666666666668|The overall sentiment expressed is negative, as the user experienced frustration and disappointment due to the long wait for their salad, although the sentiment score is slightly positive because of some expressed frustration and clear reasoning provided in the explanation.|"['minut', ',', ""we'r"", 'wait', 'salad', 'realiz', 'come', 'time', 'soon', '.']"|"[ 0.          0.          0.         ... -0.4         0.83333333
  0.56666667]"|0.00585860526189208|0.0
1|My friend loved the salmon tartar.|0.8333333333333334|0.9|0.8333333333333334|"The overall sentiment is positive as the person expressed a strong liking for the salmon tartar using the word ""loved."""|['friend', 'love', 'salmon', 'tartar', '.']|[0.         0.         0.         ... 0.83333333 0.9        0.83333333]|0.981183648109436|3.0
0|Won't go back.|-0.7333333333333334|0.9|0.7666666666666666|"The general consensus from the explanations is that the sentiment expressed is negative, as indicated by the phrase ""Won't go back"" which conveys dissatisfaction and a lack of desire to return. Overall, the sentiment score is confident in this evaluation."|['go', 'back', '.']|"[ 0.          0.          0.         ... -0.73333333  0.9
  0.76666667]"|0.0038295991253107786|0.0
1|Extremely Tasty!|1.0|0.9333333333333332|1.0|"The overwhelming consensus from the explanations is that the phrase ""extremely tasty"" conveys a highly positive sentiment with a strong emphasis on the satisfaction and enjoyment of the food."|['extrem', 'tasti']|[0.         0.         0.         ... 1.         0.93333333 1.        ]|0.9982091188430786|4.0
1|Waitress was good though!|0.7666666666666666|0.8666666666666667|0.8333333333333334|"The overall sentiment of the text is positive, with the common use of the word ""good"" indicating positive experiences and opinions towards the waitress."|['waitress', 'good', 'though']|[0.         0.         0.         ... 0.76666667 0.86666667 0.83333333]|0.9993135929107666|1.0
0|Soggy and not good.|-0.7333333333333334|0.8666666666666667|0.8333333333333334|"The statement ""Soggy and not good"" has a clear negative sentiment due to the use of words like ""soggy"" and ""not good"" to express dissatisfaction or dislike, resulting in a negative sentiment score of -0.8."|['soggi', 'good', '.']|"[ 0.          0.          0.         ... -0.73333333  0.86666667
  0.83333333]"|0.0014742875937372446|3.0
1|The Jamaican mojitos are delicious.|0.8333333333333334|0.8666666666666667|0.9333333333333332|"The overall sentiment of the explanations is that the statement is positive as it describes the Jamaican mojitos as delicious, using positive words like ""delicious"" and ""Jamaican"" to strengthen the positive sentiment."|['jamaican', 'mojito', 'delici', '.']|[0.         0.         0.         ... 0.83333333 0.86666667 0.93333333]|0.9981606602668762|2.0
0|Which are small and not worth the price.|-0.8000000000000002|0.9|0.9166666666666666|The sentiment score is consistently negative (-0.8) across all explanations due to the expressed dissatisfaction and disappointment with the small size and high price of the described products.|['small', 'worth', 'price', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.91666667]"|0.0035811990965157747|2.0
